510	pontus	names	Pontus	Pontus was a Roman province during the time of the Roman Empire and the early Church. It was located along the southern coast of the Black Sea, in the northern part of what is now the country of Turkey.  * As recorded in the book of Acts, people from the province of Pontus were in Jerusalem when the Holy Spirit first came to the apostles on the Day of Pentecost. * A believer named Aquila was from Pontus. * When Peter was writing to Christians who were scattered into different regions, Pontus was one of the regions he mentioned.  (Translation suggestions: How to Translate Names)   )	['G4193', 'G4195']	 aquila, pentecost	* 1 Peter 01:1-2* Acts 02:09
511	potiphar	names	Potiphar	Potiphar was an important official for the pharaoh of Egypt during the time that Joseph was sold as a slave to some Ishmaelites.  * Potiphar bought Joseph from the Ishmaelites and appointed him to be in charge of his household. * When Joseph was falsely accused of doing wrong, Potiphar had Joseph put in prison.  (Translation suggestions: How to Translate Names)   )	['H6318']	 egypt, josephot, pharaoh	* Genesis 37:34-36* Genesis 39:02* Genesis 39:14
512	priscilla	names	Priscilla, Prisca	Priscilla and her husband Aquila were Jewish Christians who worked with the apostle Paul in his missionary work. She was also known as Prisca.  * Priscilla and Aquila had left Rome because the emperor had forced the Christians to leave there. * Paul met Aquila and Priscilla in Corinth. They were tentmakers and Paul joined them in this work. * When Paul left Corinth to go to Syria, Priscilla and Aquila went with him. * From Syria, the three of them went to Ephesus. When Paul left Ephesus, Priscilla and Aquila stayed behind and continued the work of preaching the gospel there. * They especially taught a man named Apollos in Ephesus who believed in Jesus and was a gifted speaker and teacher.  (Translation suggestions: How to Translate Names)   	['']	 believe, christian, corinth, ephesus, paul, rome, syria)	* 1 Corinthians 16:19-20* 2 Timothy 04:19-22* Acts 18:01* Acts 18:24
513	rabbah	names	Rabbah	Rabbah was the most important city of the Ammonite people.  * In battles against the Ammonites, the Israelites often attacked Rabbah. * Israel's King David captured Rabbah as one of his last conquests. * The modern-day city Amman Jordan is now where Rabbah used to be located.   	['H7237']	 ammon, david)	* 1 Chronicles 20:1* 2 Samuel 12:26* Deuteronomy 03:11* Ezekiel 25:3-5* Jeremiah 49:1-2
514	rachel	names	Rachel	Rachel was one of Jacob's wives. She and her sister Leah were the daughters of Laban, Jacob's uncle.  * Rachel was the mother of Joseph and Benjamin, whose descendants became two of the tribes of Israel. * For many years, Rachel was not able to have any children. Then God enabled her to give birth to Joseph. * Years later, as she gave birth to Benjamin, Rachel died, and Jacob buried her near Bethlehem.  (Translation suggestions: How to Translate Names)   	['H7354', 'G4478']	 bethlehem, jacob, laban, leah, josephot, 12tribesofisrael)	* Genesis 29:06* Genesis 29:19-20* Genesis 29:30* Genesis 31:06* Genesis 33:1-3* Matthew 02:18
515	rahab	names	Rahab	Rahab was a woman who lived in Jericho when Israel attacked the city. She was a prostitute.  * Rahab hid the two Israelites who came to spy on Jericho before the Israelites attacked it. She helped the spies escape back to the Israelite camp. * Rahab became a believer in Yahweh. * She and her family were spared when, Jericho was destroyed and they all came to live with the Israelites.  (Translation suggestions: How to Translate Names)  (See also: israel, jericho, prostitute)	['H7343', 'G4460']		* Hebrews 11:29-31* James 02:25* Joshua 02:21* Joshua 06:17-19* Matthew 01:05
516	ramah	names	Ramah	Ramah was an ancient Israelite city located about 8 km from Jerusalem. It was in the region where the tribe of Benjamin lived.  * Ramah was where Rachel died after giving birth to Benjamin. * When the Israelites were taken captive to Babylon, they were first brought to Ramah before being moved to Babylon. * Ramah was the home of Samuel's mother and father.  (Translation suggestions: How to Translate Names)   )	['H7414', 'G4471']	 benjamin, 12tribesofisrael	* 1 Chronicles 27:27* 1 Samuel 02:11* 2 Chronicles 16:1* Jeremiah 31:15* Joshua 18:25-28* Matthew 02:17-18
517	ramoth	names	Ramoth	Ramoth was an important city in the mountains of Gilead near the Jordan River. It was also called Ramoth Gilead.  * Ramoth belonged to the Israelite tribe of Gad and was designated as a city of refuge. * King Ahab of Israel and King Jehoshaphat of Judah waged war against the king of Aram at Ramoth. Ahab was killed in that battle. * Sometime later, King Ahaziah and King Joram tried to take the city of Ramoth from the king of Aram. * Ramoth Gilead was where Jehu was anointed king over Israel.  (Translation suggestions: Translate Names)   	['H7216', 'H7418', 'H7433']	 ahab, ahaziah, aram, gad, jehoshaphat, jehu, joram, jordanriver, kingdomofjudah, refuge)	* 1 Chronicles 06:73* 1 Kings 22:03* 2 Chronicles 18:03* 2 Kings 08:28-29
518	rebekah	names	Rebekah	Rebekah was a grand-daughter of Abraham's brother Nahor.  * God chose Rebekah to be the wife of Abraham's son Isaac.  * Rebekah left the region of Aram Naharaim where she lived and went with Abraham's servant to the region of the Negev where Isaac was living. * For a long time Rebekah did not have any children, but finally God blessed her with twin boys, Esau and Jacob.  (Translation suggestions: How to Translate Names)   	['H7259']	 abraham, aram, esau, isaac, jacob, nahor, negev)	* Genesis 24:15* Genesis 24:45* Genesis 24:56* Genesis 24:64* Genesis 25:28* Genesis 26:08
519	redsea	names	Sea of Reeds, Red Sea	The "Sea of Reeds" was the name of a body of water located between Egypt and Arabia. It is now called the "Red Sea."   * The Red Sea is long and narrow. It is larger than a lake or river, but much smaller than an ocean. * The Israelites had to cross the Red Sea when they were fleeing from Egypt. God performed a miracle and caused the waters of the sea to divide so that the people could walk across on dry land. * The land of Canaan was north of this sea. * This could also be translated as "Reed Sea."   	['H3220', 'H5488', 'G2063', 'G2281']	 arabia**.** canaan, egypt)	* Acts 07:35-37* Exodus 13:17-18* Joshua 04:22-24* Numbers 14:23-25
520	rehoboam	names	Rehoboam	Rehoboam was one of the sons of King Solomon, and he became the king of the nation of Israel after Solomon died.  * At the beginning of his reign, Rehoboam was severe with his people, so ten of the tribes of Israel rebelled against him and formed the "kingdom of Israel" in the north. * Rehoboam continued as king of the southern kingdom of Judah, which consisted of the remaining two tribes, Judah and Benjamin. * Rehoboam was a wicked king who did not obey Yahweh, but worshiped false gods.  (Translation suggestions: How to Translate Names)   )	['H7346', 'G4497']	 kingdomofisrael, kingdomofjudah, solomon	* 1 Chronicles 03:10* 1 Kings 11:41-43* 1 Kings 14:21* Matthew 01:07
521	reuben	names	Reuben	Reuben was the firstborn son of Jacob. His mother was Leah.  * When his brothers were planning to kill their younger brother Joseph, Reuben spared Joseph's life by telling them to put him into a pit instead. * Reuben came back later to rescue Joseph, but the other brothers had sold him as a slave to merchants passing by. * Reuben's descendants became one of the twelve tribes of Israel.  (Translation suggestions: How to Translate Names)   	['H7205', 'H7206', 'G4502']	 jacob, josephot, leah, 12tribesofisrael)	* Genesis 29:32* Genesis 35:21-22* Genesis 42:22* Genesis 42:37
522	rimmon	names	Rimmon	Rimmon was the name of a man and of several places mentioned in the Bible. It was also the name of a false god.  * A man named Rimmon was a Benjamite from the city of Beeroth in Zebulun. This man's sons murdered Ishbosheth, the crippled son of Jonathan. * Rimmon was a town in the southern part of Judah, in the region occupied by the tribe of Benjamin. * The "rock of Rimmon" was a place of safety where the Benjamites went to escape from being killed in a battle. * Rimmon Perez was an unknown location in the Judean wilderness. * The Syrian commander Naaman spoke of the temple of the false god Rimmon, where the king of Syria worshiped.  (Translation suggestions: Translate Names)   	['H7417']	 benjamin, judea, naaman, syria, zebulun)	* 2 Kings 05:18* 2 Samuel 04:5-7* Judges 20:45-46* Judges 21:13-15
523	rome	names	Rome, Roman	In New Testament times, the city of Rome was the center of the Roman Empire. It is now the capital city of the modern-day country of Italy.  * The Roman Empire ruled over all the regions around the Mediterranean Sea, including Israel. * The term "Roman" referred to anything relating to the regions that the government in Rome controlled, including Roman citizens and Roman officials. * The apostle Paul was taken to the city of Rome as a prisoner because he preached the good news about Jesus. * The New Testament book of "Romans" is a letter that Paul wrote to the Christians in Rome.   	['G4514', 'G4516']	 goodnews, mediterranean, pilate, paul)	* 2 Timothy 01:15-18* Acts 22:25* Acts 28:14* John 11:48
524	ruth	names	Ruth	Ruth was a Moabite woman who lived during the time when judges were leading Israel. She married an Israelite man in Moab after he had moved there with his family because of a famine during the time when judges were leading Israel.  * Ruth's husband died, and some time after that she left Moab to travel with her mother-in-law Naomi, who was returning to her hometown, Bethlehem in Israel. * Ruth was loyal to Naomi and worked hard to provide food for her. * She also committed herself to serving the one true God of Israel. * Ruth married an Israelite man named Boaz and gave birth to a son who became the grandfather of King David. Because King David was an ancestor of Jesus Christ so was Ruth.  (Translation suggestions: How to Translate Names)   )	['H7327', 'G4503']	 bethlehem, boaz, david, judgeposition]	* Matthew 01:05* Ruth 01:3-5* Ruth 03:09* Ruth 04:06
